Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,Src IP,Dst IP,JA3,Timestamp
210775,15,11,7932,37,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:34:10.690730
59337,5,10,5495,34,Bot,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:34:15.690730
96427,12,19,2358,67,Bot,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:34:20.690730
373673,5,18,6139,143,Bot,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:34:25.690730
414167,17,6,750,258,Bot,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:34:30.690730
396809,17,15,5841,47,Bot,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:34:35.690730
155787,12,10,6938,84,Bot,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:34:40.690730
212993,15,5,2687,151,Bot,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:34:45.690730
345451,15,5,7976,177,Bot,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:34:50.690730
470571,6,10,3362,268,Bot,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:34:55.690730
177016,12,5,1438,234,Bot,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:35:00.690730
316979,18,3,5096,161,Bot,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:35:05.690730
70159,14,6,5880,28,Bot,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:35:10.690730
228677,2,4,2927,155,Bot,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:35:15.690730
433934,9,18,5332,250,Bot,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:35:20.690730
417760,5,9,2317,246,Bot,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:35:25.690730
481304,1,17,3639,44,Bot,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:35:30.690730
390896,3,13,7945,199,Bot,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:35:35.690730
367428,6,15,9329,10,Bot,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:35:40.690730
369187,5,17,4483,162,Bot,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:35:45.690730
216619,5,13,3061,135,Bot,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:35:50.690730
409151,1,16,3326,235,Bot,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:35:55.690730
132844,17,4,6937,230,Bot,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:36:00.690730
77532,19,5,7131,220,Bot,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:36:05.690730
215421,14,5,9390,34,Bot,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:36:10.690730
172402,12,9,9231,25,Bot,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:36:15.690730
168012,10,17,3816,191,Bot,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:36:20.690730
488661,18,13,3514,138,Bot,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:36:25.690730
448929,11,2,1548,51,Bot,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:36:30.690730
106178,2,13,670,245,Bot,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:36:35.690730
99407,18,19,3004,43,Bot,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:36:40.690730
100990,7,3,2605,54,Bot,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:36:45.690730
179473,15,10,1017,143,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:36:50.690730
370285,11,2,7082,30,Bot,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:36:55.690730
467009,18,13,7527,131,Bot,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:37:00.690730
368714,12,19,6436,79,Bot,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:05.690730
276156,6,17,1778,57,Bot,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:37:10.690730
218964,13,14,715,48,Bot,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:15.690730
51015,16,12,7186,296,Bot,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:20.690730
111813,18,12,4849,19,Bot,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:25.690730
77712,10,11,3605,39,Bot,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:37:30.690730
150497,8,7,4629,253,Bot,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:35.690730
451631,18,4,1235,283,Bot,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:37:40.690730
292926,1,19,8666,97,Bot,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:37:45.690730
162816,8,1,7326,253,Bot,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:50.690730
178778,6,3,5262,24,Bot,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:37:55.690730
112292,5,13,306,13,Bot,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:38:00.690730
335977,15,15,4975,200,Bot,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:05.690730
185230,15,2,1419,177,Bot,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:38:10.690730
243752,2,11,1241,18,Bot,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:15.690730
332453,1,4,4727,118,Bot,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:20.690730
319114,11,19,7489,146,Bot,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:25.690730
384618,10,17,2790,163,Bot,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:30.690730
358684,18,3,7423,218,Bot,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:38:35.690730
201456,18,18,3355,281,Bot,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:38:40.690730
330161,17,8,8381,152,Bot,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:45.690730
388024,8,19,5313,108,Bot,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:38:50.690730
155570,15,5,4208,78,Bot,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:38:55.690730
320846,8,7,3120,256,Bot,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:00.690730
443600,17,8,1957,270,Bot,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:05.690730
50404,12,5,9096,285,Bot,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:10.690730
484159,8,17,9236,88,Bot,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:39:15.690730
228998,14,5,2889,155,Bot,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:39:20.690730
472405,4,4,3975,120,Bot,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:25.690730
324907,1,19,7705,267,Bot,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:30.690730
199456,1,2,9902,102,Bot,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:39:35.690730
241172,19,11,8235,22,Bot,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:39:40.690730
410286,16,13,6155,269,Bot,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:39:45.690730
190932,14,15,3982,118,Bot,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:50.690730
285365,16,12,7275,198,Bot,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:39:55.690730
392786,5,11,7229,104,Bot,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:40:00.690730
100612,9,7,5121,114,Bot,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:40:05.690730
335718,2,5,4835,17,Bot,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:40:10.690730
335668,18,17,2487,76,Bot,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:40:15.690730
250244,6,9,6682,200,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:40:20.690730
323060,9,14,9233,265,Bot,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:40:25.690730
54809,1,12,5966,18,Bot,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:40:30.690730
213273,9,6,2666,126,Bot,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:40:35.690730
234402,16,17,1075,276,Bot,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:40:40.690730
194528,13,19,7312,108,Bot,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:40:45.690730
499613,9,19,9246,173,Bot,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:40:50.690730
433432,13,16,1362,150,Bot,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:40:55.690730
88765,9,12,5147,277,Bot,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:41:00.690730
478032,11,12,9235,46,Bot,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:41:05.690730
357250,4,6,7482,83,Bot,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:41:10.690730
366076,2,4,6331,82,Bot,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:41:15.690730
460316,6,6,3427,208,Bot,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:41:20.690730
369235,14,11,5730,139,Bot,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:41:25.690730
71949,4,1,2359,255,Bot,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:41:30.690730
251152,6,15,1357,69,Bot,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:41:35.690730
349888,19,11,564,288,Bot,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:41:40.690730
226615,6,19,3394,112,Bot,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:41:45.690730
420463,2,18,6874,160,Bot,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:41:50.690730
142193,18,17,7531,166,Bot,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:41:55.690730
86187,13,19,1330,215,Bot,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:42:00.690730
188311,9,14,9176,188,Bot,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:42:05.690730
436598,19,18,3905,206,Bot,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:42:10.690730
326633,13,19,6519,232,Bot,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:42:15.690730
239089,11,15,5850,98,Patator,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:42:20.690730
111877,1,15,3956,296,Patator,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:42:25.690730
486341,7,4,3235,285,Patator,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:42:30.690730
362066,15,7,7053,245,Patator,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:42:35.690730
144074,1,13,9216,192,Patator,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:42:40.690730
213121,12,3,6134,218,Patator,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:42:45.690730
87131,7,16,4689,139,Patator,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:42:50.690730
486160,15,9,1646,162,Patator,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:42:55.690730
165765,19,8,6165,22,Patator,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:43:00.690730
386107,1,13,1194,131,Patator,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:43:05.690730
156884,17,17,2511,229,Patator,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:43:10.690730
175917,17,17,2717,115,Patator,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:43:15.690730
336429,3,17,9054,79,Patator,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:43:20.690730
349770,12,1,4245,204,Patator,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:43:25.690730
223880,6,8,2875,195,Patator,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:43:30.690730
497087,11,19,6728,108,Patator,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:43:35.690730
331342,3,6,3255,91,Patator,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:43:40.690730
462974,8,3,4070,84,Patator,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:43:45.690730
65254,14,5,8072,201,Patator,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:43:50.690730
94238,14,13,8875,223,Patator,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:43:55.690730
51252,10,15,5515,153,Patator,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:44:00.690730
351908,2,14,4431,225,Patator,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:44:05.690730
389853,14,16,2042,24,Patator,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:44:10.690730
480657,9,18,6126,226,Patator,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:44:15.690730
365826,3,11,8401,44,Patator,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:44:20.690730
371638,8,3,291,192,Patator,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:44:25.690730
131317,16,10,9195,279,Patator,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:44:30.690730
377359,2,10,961,109,Patator,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:44:35.690730
128587,6,16,6811,16,Patator,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:44:40.690730
56949,12,12,9375,39,Patator,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:44:45.690730
288897,5,2,749,153,Patator,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:44:50.690730
367537,2,9,4234,120,Patator,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:44:55.690730
254625,16,3,7687,241,Patator,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:45:00.690730
188013,5,15,8928,188,Patator,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:45:05.690730
75934,15,3,1136,81,Patator,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:45:10.690730
466602,12,19,4231,219,Patator,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:45:15.690730
306434,4,18,2248,229,Patator,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:45:20.690730
387889,15,8,5557,89,Patator,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:45:25.690730
406600,11,17,6179,92,Patator,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:45:30.690730
365557,16,8,2530,51,Patator,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:45:35.690730
409383,6,7,1979,282,Patator,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:45:40.690730
354462,14,7,7642,200,Patator,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:45:45.690730
300875,18,3,2111,182,Patator,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:45:50.690730
120390,12,1,3473,16,Patator,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:45:55.690730
233401,11,4,7457,164,Patator,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:46:00.690730
303490,13,5,1389,19,Patator,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:46:05.690730
93088,11,1,1547,43,Patator,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:46:10.690730
297940,16,15,3299,45,Patator,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:46:15.690730
415340,15,5,6481,15,Patator,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:46:20.690730
483027,15,13,7622,224,Patator,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:46:25.690730
367623,4,8,6159,143,Patator,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:46:30.690730
266464,11,8,3283,294,Patator,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:46:35.690730
268441,19,5,5562,135,Patator,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:46:40.690730
332107,15,9,3316,183,Patator,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:46:45.690730
367267,4,1,3236,161,Patator,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:46:50.690730
175911,13,4,3418,35,Patator,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:46:55.690730
414612,19,3,2882,124,Patator,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:47:00.690730
273777,2,2,9282,293,Patator,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:47:05.690730
385621,14,8,7757,84,Patator,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:47:10.690730
326532,4,9,5020,175,Patator,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:47:15.690730
55569,16,2,6424,198,Patator,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:47:20.690730
119836,14,14,6427,87,Patator,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:47:25.690730
154573,15,14,8517,99,Patator,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:47:30.690730
479802,3,4,876,185,Patator,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:47:35.690730
308090,8,6,5308,30,Patator,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:47:40.690730
193087,16,11,787,63,Patator,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:47:45.690730
95002,10,3,629,193,Patator,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:47:50.690730
297666,4,8,5167,231,Patator,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:47:55.690730
187326,18,3,8180,188,Patator,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:48:00.690730
460360,2,14,5618,285,Patator,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:48:05.690730
205286,17,13,2253,121,Patator,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:48:10.690730
261791,13,13,9586,233,Patator,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:48:15.690730
252846,4,2,6194,223,Patator,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:48:20.690730
187162,11,13,7074,68,Patator,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:48:25.690730
192709,7,19,9818,118,Patator,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:48:30.690730
203487,12,6,4874,166,Patator,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:48:35.690730
74071,10,16,7792,200,Patator,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:48:40.690730
108243,7,2,3203,209,Patator,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:48:45.690730
437971,13,8,2540,205,Patator,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:48:50.690730
420359,7,17,4235,44,Patator,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:48:55.690730
222312,17,2,7224,255,Patator,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:49:00.690730
307218,10,10,5301,246,Patator,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:49:05.690730
264879,10,16,944,113,Patator,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:49:10.690730
413714,4,6,546,16,Patator,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:49:15.690730
476650,4,2,4015,292,Patator,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:49:20.690730
381868,7,2,3209,10,Patator,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:49:25.690730
427503,1,13,1334,228,Patator,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:49:30.690730
387841,12,15,6687,239,Patator,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:49:35.690730
78732,13,2,326,181,Patator,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:49:40.690730
171465,10,7,4243,96,Patator,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:49:45.690730
454530,15,3,7285,50,Patator,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:49:50.690730
467170,13,8,5658,132,Patator,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:49:55.690730
107108,9,14,286,187,Patator,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:50:00.690730
161195,9,7,2635,72,Patator,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:50:05.690730
415225,15,7,2032,174,Patator,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:50:10.690730
86668,10,1,9140,196,Patator,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:50:15.690730
335205,10,17,2132,218,Patator,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:50:20.690730
391396,8,9,1352,236,Patator,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:50:25.690730
89749,16,13,5609,57,Patator,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:50:30.690730
180560,17,19,5174,233,Patator,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:50:35.690730
416824,5,19,1981,12,Patator,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:50:40.690730
197979,4,17,369,184,Patator,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:50:45.690730
199849,18,10,1730,108,Patator,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:50:50.690730
274301,19,10,4505,125,Patator,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:50:55.690730
101745,4,4,6239,279,Patator,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:51:00.690730
420608,7,8,1674,262,Patator,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:51:05.690730
141865,10,18,1795,104,Patator,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:51:10.690730
424572,18,14,3358,282,Patator,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:51:15.690730
262890,19,18,3362,33,Patator,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:51:20.690730
73624,4,14,1545,125,Patator,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:51:25.690730
73321,10,15,6363,160,Patator,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:51:30.690730
453704,1,4,8511,59,Patator,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:51:35.690730
334718,18,13,152,215,Patator,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:51:40.690730
448456,5,8,5670,88,Patator,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:51:45.690730
224293,15,18,7679,79,Patator,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:51:50.690730
453694,17,12,1766,36,Patator,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:51:55.690730
309127,3,14,7001,280,Patator,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:52:00.690730
